1,10000127,10000383,10000639,10000895,10001151,10001407,10001663,10001919,10002175,10002431,10002687,10002943,10003199,10003455,10003711,10003967,10004223,10004479,10004735,10004991,10005247,10005503,10005759,10006015,10006271,10006527,10006783,10007039,10007295,10007551,10007807,10008063,10008319,10008575,10008831,10009087,10009343,10009599,10009855,10010111,10010367,10010623,10010879,10011135,10011391,10011647,10011903,10012159,10012415,10012671,10012927,10013183,10013439,10013695,10013951,10014207,10014463,10014719,10014975,10015231,10015487,10015743,10015999,10016255,10016511,10016767,10017023,10017279,10017535,10017791,10018047,10018303,10018559,10018815,10019071,10019327,10019583,10019839,10020095,10020351,10020607,10020863,10021119,10021375,10021631,10021887,10022143,10022399,10022655,10022911,10023167,10023423,10023679,10023935,10024191,10024447,10024703,10024959,10025215,10025471,10025727,10025983,10026239,10026495,10026751,10027007,10027263,10027519,10027775,10028031,10028287,10028543,10028799,10029055,10029311,10029567,10029823,10030079,10030335,10030591,10030847,10031103,10031359,10031615,10031871,10032127,10032383,10032639
2,10000126,10000382,10000638,10000894,10001150,10001406,10001662,10001918,10002174,10002430,10002686,10002942,10003198,10003454,10003710,10003966,10004222,10004478,10004734,10004990,10005246,10005502,10005758,10006014,10006270,10006526,10006782,10007038,10007294,10007550,10007806,10008062,10008318,10008574,10008830,10009086,10009342,10009598,10009854,10010110,10010366,10010622,10010878,10011134,10011390,10011646,10011902,10012158,10012414,10012670,10012926,10013182,10013438,10013694,10013950,10014206,10014462,10014718,10014974,10015230,10015486,10015742,10015998,10016254,10016510,10016766,10017022,10017278,10017534,10017790,10018046,10018302,10018558,10018814,10019070,10019326,10019582,10019838,10020094,10020350,10020606,10020862,10021118,10021374,10021630,10021886,10022142,10022398,10022654,10022910,10023166,10023422,10023678,10023934,10024190,10024446,10024702,10024958,10025214,10025470,10025726,10025982,10026238,10026494,10026750,10027006,10027262,10027518,10027774,10028030,10028286,10028542,10028798,10029054,10029310,10029566,10029822,10030078,10030334,10030590,10030846,10031102,10031358,10031614,10031870,10032126,10032382,10032638
3,10000125,10000381,10000637,10000893,10001149,10001405,10001661,10001917,10002173,10002429,10002685,10002941,10003197,10003453,10003709,10003965,10004221,10004477,10004733,10004989,10005245,10005501,10005757,10006013,10006269,10006525,10006781,10007037,10007293,10007549,10007805,10008061,10008317,10008573,10008829,10009085,10009341,10009597,10009853,10010109,10010365,10010621,10010877,10011133,10011389,10011645,10011901,10012157,10012413,10012669,10012925,10013181,10013437,10013693,10013949,10014205,10014461,10014717,10014973,10015229,10015485,10015741,10015997,10016253,10016509,10016765,10017021,10017277,10017533,10017789,10018045,10018301,10018557,10018813,10019069,10019325,10019581,10019837,10020093,10020349,10020605,10020861,10021117,10021373,10021629,10021885,10022141,10022397,10022653,10022909,10023165,10023421,10023677,10023933,10024189,10024445,10024701,10024957,10025213,10025469,10025725,10025981,10026237,10026493,10026749,10027005,10027261,10027517,10027773,10028029,10028285,10028541,10028797,10029053,10029309,10029565,10029821,10030077,10030333,10030589,10030845,10031101,10031357,10031613,10031869,10032125,10032381,10032637
4,10000124,10000380,10000636,10000892,10001148,10001404,10001660,10001916,10002172,10002428,10002684,10002940,10003196,10003452,10003708,10003964,10004220,10004476,10004732,10004988,10005244,10005500,10005756,10006012,10006268,10006524,10006780,10007036,10007292,10007548,10007804,10008060,10008316,10008572,10008828,10009084,10009340,10009596,10009852,10010108,10010364,10010620,10010876,10011132,10011388,10011644,10011900,10012156,10012412,10012668,10012924,10013180,10013436,10013692,10013948,10014204,10014460,10014716,10014972,10015228,10015484,10015740,10015996,10016252,10016508,10016764,10017020,10017276,10017532,10017788,10018044,10018300,10018556,10018812,10019068,10019324,10019580,10019836,10020092,10020348,10020604,10020860,10021116,10021372,10021628,10021884,10022140,10022396,10022652,10022908,10023164,10023420,10023676,10023932,10024188,10024444,10024700,10024956,10025212,10025468,10025724,10025980,10026236,10026492,10026748,10027004,10027260,10027516,10027772,10028028,10028284,10028540,10028796,10029052,10029308,10029564,10029820,10030076,10030332,10030588,10030844,10031100,10031356,10031612,10031868,10032124,10032380,10032636
5,10000123,10000379,10000635,10000891,10001147,10001403,10001659,10001915,10002171,10002427,10002683,10002939,10003195,10003451,10003707,10003963,10004219,10004475,10004731,10004987,10005243,10005499,10005755,10006011,10006267,10006523,10006779,10007035,10007291,10007547,10007803,10008059,10008315,10008571,10008827,10009083,10009339,10009595,10009851,10010107,10010363,10010619,10010875,10011131,10011387,10011643,10011899,10012155,10012411,10012667,10012923,10013179,10013435,10013691,10013947,10014203,10014459,10014715,10014971,10015227,10015483,10015739,10015995,10016251,10016507,10016763,10017019,10017275,10017531,10017787,10018043,10018299,10018555,10018811,10019067,10019323,10019579,10019835,10020091,10020347,10020603,10020859,10021115,10021371,10021627,10021883,10022139,10022395,10022651,10022907,10023163,10023419,10023675,10023931,10024187,10024443,10024699,10024955,10025211,10025467,10025723,10025979,10026235,10026491,10026747,10027003,10027259,10027515,10027771,10028027,10028283,10028539,10028795,10029051,10029307,10029563,10029819,10030075,10030331,10030587,10030843,10031099,10031355,10031611,10031867,10032123,10032379,10032635
6,10000122,10000378,10000634,10000890,10001146,10001402,10001658,10001914,10002170,10002426,10002682,10002938,10003194,10003450,10003706,10003962,10004218,10004474,10004730,10004986,10005242,10005498,10005754,10006010,10006266,10006522,10006778,10007034,10007290,10007546,10007802,10008058,10008314,10008570,10008826,10009082,10009338,10009594,10009850,10010106,10010362,10010618,10010874,10011130,10011386,10011642,10011898,10012154,10012410,10012666,10012922,10013178,10013434,10013690,10013946,10014202,10014458,10014714,10014970,10015226,10015482,10015738,10015994,10016250,10016506,10016762,10017018,10017274,10017530,10017786,10018042,10018298,10018554,10018810,10019066,10019322,10019578,10019834,10020090,10020346,10020602,10020858,10021114,10021370,10021626,10021882,10022138,10022394,10022650,10022906,10023162,10023418,10023674,10023930,10024186,10024442,10024698,10024954,10025210,10025466,10025722,10025978,10026234,10026490,10026746,10027002,10027258,10027514,10027770,10028026,10028282,10028538,10028794,10029050,10029306,10029562,10029818,10030074,10030330,10030586,10030842,10031098,10031354,10031610,10031866,10032122,10032378,10032634
7,10000121,10000377,10000633,10000889,10001145,10001401,10001657,10001913,10002169,10002425,10002681,10002937,10003193,10003449,10003705,10003961,10004217,10004473,10004729,10004985,10005241,10005497,10005753,10006009,10006265,10006521,10006777,10007033,10007289,10007545,10007801,10008057,10008313,10008569,10008825,10009081,10009337,10009593,10009849,10010105,10010361,10010617,10010873,10011129,10011385,10011641,10011897,10012153,10012409,10012665,10012921,10013177,10013433,10013689,10013945,10014201,10014457,10014713,10014969,10015225,10015481,10015737,10015993,10016249,10016505,10016761,10017017,10017273,10017529,10017785,10018041,10018297,10018553,10018809,10019065,10019321,10019577,10019833,10020089,10020345,10020601,10020857,10021113,10021369,10021625,10021881,10022137,10022393,10022649,10022905,10023161,10023417,10023673,10023929,10024185,10024441,10024697,10024953,10025209,10025465,10025721,10025977,10026233,10026489,10026745,10027001,10027257,10027513,10027769,10028025,10028281,10028537,10028793,10029049,10029305,10029561,10029817,10030073,10030329,10030585,10030841,10031097,10031353,10031609,10031865,10032121,10032377,10032633
8,10000120,10000376,10000632,10000888,10001144,10001400,10001656,10001912,10002168,10002424,10002680,10002936,10003192,10003448,10003704,10003960,10004216,10004472,10004728,10004984,10005240,10005496,10005752,10006008,10006264,10006520,10006776,10007032,10007288,10007544,10007800,10008056,10008312,10008568,10008824,10009080,10009336,10009592,10009848,10010104,10010360,10010616,10010872,10011128,10011384,10011640,10011896,10012152,10012408,10012664,10012920,10013176,10013432,10013688,10013944,10014200,10014456,10014712,10014968,10015224,10015480,10015736,10015992,10016248,10016504,10016760,10017016,10017272,10017528,10017784,10018040,10018296,10018552,10018808,10019064,10019320,10019576,10019832,10020088,10020344,10020600,10020856,10021112,10021368,10021624,10021880,10022136,10022392,10022648,10022904,10023160,10023416,10023672,10023928,10024184,10024440,10024696,10024952,10025208,10025464,10025720,10025976,10026232,10026488,10026744,10027000,10027256,10027512,10027768,10028024,10028280,10028536,10028792,10029048,10029304,10029560,10029816,10030072,10030328,10030584,10030840,10031096,10031352,10031608,10031864,10032120,10032376,10032632
9,10000119,10000375,10000631,10000887,10001143,10001399,10001655,10001911,10002167,10002423,10002679,10002935,10003191,10003447,10003703,10003959,10004215,10004471,10004727,10004983,10005239,10005495,10005751,10006007,10006263,10006519,10006775,10007031,10007287,10007543,10007799,10008055,10008311,10008567,10008823,10009079,10009335,10009591,10009847,10010103,10010359,10010615,10010871,10011127,10011383,10011639,10011895,10012151,10012407,10012663,10012919,10013175,10013431,10013687,10013943,10014199,10014455,10014711,10014967,10015223,10015479,10015735,10015991,10016247,10016503,10016759,10017015,10017271,10017527,10017783,10018039,10018295,10018551,10018807,10019063,10019319,10019575,10019831,10020087,10020343,10020599,10020855,10021111,10021367,10021623,10021879,10022135,10022391,10022647,10022903,10023159,10023415,10023671,10023927,10024183,10024439,10024695,10024951,10025207,10025463,10025719,10025975,10026231,10026487,10026743,10026999,10027255,10027511,10027767,10028023,10028279,10028535,10028791,10029047,10029303,10029559,10029815,10030071,10030327,10030583,10030839,10031095,10031351,10031607,10031863,10032119,10032375,10032631
10,10000118,10000374,10000630,10000886,10001142,10001398,10001654,10001910,10002166,10002422,10002678,10002934,10003190,10003446,10003702,10003958,10004214,10004470,10004726,10004982,10005238,10005494,10005750,10006006,10006262,10006518,10006774,10007030,10007286,10007542,10007798,10008054,10008310,10008566,10008822,10009078,10009334,10009590,10009846,10010102,10010358,10010614,10010870,10011126,10011382,10011638,10011894,10012150,10012406,10012662,10012918,10013174,10013430,10013686,10013942,10014198,10014454,10014710,10014966,10015222,10015478,10015734,10015990,10016246,10016502,10016758,10017014,10017270,10017526,10017782,10018038,10018294,10018550,10018806,10019062,10019318,10019574,10019830,10020086,10020342,10020598,10020854,10021110,10021366,10021622,10021878,10022134,10022390,10022646,10022902,10023158,10023414,10023670,10023926,10024182,10024438,10024694,10024950,10025206,10025462,10025718,10025974,10026230,10026486,10026742,10026998,10027254,10027510,10027766,10028022,10028278,10028534,10028790,10029046,10029302,10029558,10029814,10030070,10030326,10030582,10030838,10031094,10031350,10031606,10031862,10032118,10032374,10032630
